emp_id,income,expected_income,risk_score,quality
3121182,6205,2900,87350,0.856804
6480975,3175,500,64800,0.531248
4810493,2605,500,38550,0.754583
3440492,3175,500,63450,0.681201
9796639,2715,1100,46450,0.674284
7676344,5075,900,51550,0.691708
3038215,2770,1700,77350,0.558466
1697143,4480,800,76250,0.734119
8485347,5200,2600,87100,0.659156
9525180,7270,3300,84100,0.497443
7819566,3690,400,37200,0.662193
3446441,3605,1200,73300,0.61074
9804231,2160,600,68050,0.563669
9014278,4458,700,74900,0.499431
7604540,5010,700,47550,0.78939
5539084,5060,800,80350,0.82252
3419207,3590,1300,65550,0.447483
8890135,1590,700,87950,0.491226
3152001,1710,2700,70650,0.586159
8822417,1670,700,79800,0.443192
4419957,3770,1200,66150,0.527519
6220032,6235,1900,65950,0.463303
5908626,2972,600,44850,0.874166
6973876,2390,700,81200,0.580813
5117361,5380,600,64600,0.85003
8469423,3635,900,53550,0.461598
9852527,5170,700,30150,0.471569
7945571,3290,700,56400,0.869902
7277373,5025,1600,99150,0.548488
7192234,2285,400,73350,0.561266
3041427,3110,600,47900,0.646298
3303766,3015,1200,70450,0.851506
7865056,6095,600,85900,0.616477
1260678,3670,900,61000,0.554791
3431401,3225,3100,69250,0.557546
6101331,3020,800,70200,0.742667
7493067,7100,2000,84950,0.600103
7130367,2110,400,79600,0.494147
1809910,4788,1200,70450,0.698392
7576040,3770,700,47100,0.785142
4724047,4093,2500,73600,0.843256
6302877,5995,400,93450,0.460895
4502470,1835,400,48750,0.598638
3245028,4040,1350,85550,0.68255
3599861,3790,900,59700,0.622385
1281617,1780,600,52550,0.510581
8501881,3725,1400,78900,0.479783
2521870,6165,3400,82650,0.691981
1370688,3635,700,83000,0.883446
7067322,2180,700,66600,0.463042
3310648,4000,600,81750,0.55038
4218221,1755,600,74900,0.545754
9124737,3245,800,81850,0.590409
9896235,6180,2200,91400,0.119823
4882768,3255,400,52050,0.613357
5605099,4585,2100,95450,0.283353
3168156,2515,800,60250,0.798814
9630383,1770,2100,86800,0.567198
3071899,1780,600,46550,0.761304
6021096,3575,500,47650,0.591818
7039120,3240,700,64500,0.427411
9399583,3225,3000,74900,0.476396
6708505,2930,1150,91100,0.655097
8200745,6050,2800,69900,0.617551
4426235,3585,1350,61500,0.586953
2605990,3045,900,64600,0.610466
8019989,1610,500,66600,0.596894
5195802,4920,1200,54050,0.455038
2666178,3165,600,30650,0.605454
6317646,6115,900,93150,0.634052
3106721,3165,400,60300,0.52272
4567530,1760,550,33150,0.755133
3504767,5255,400,58850,0.557598
2433197,3230,400,54450,0.64406
9767899,3665,650,54850,0.482767
7558235,2505,1100,67700,0.653264
2788249,1740,950,66950,0.74842
9989043,1970,500,55050,0.514306
5132895,6210,1700,89400,0.689502
7528441,3255,600,76650,0.408769
2644658,1730,900,63600,0.761871
9479740,5065,1500,80600,0.845184
3975112,5235,700,62000,0.570287
8896746,2525,800,55800,0.801115
3499135,5125,1200,31750,0.353528
7944406,5145,1000,76550,0.732653
5383261,1775,400,47400,0.698969
6622304,1605,900,68150,0.874953
8051317,4760,1200,51750,0.607327
6677321,4685,1200,33350,0.428137
5490315,5240,2900,90600,0.624667
3307573,3545,400,38550,0.384754
9664764,5650,700,44150,0.324373
2732297,5025,700,80900,0.437467
4296276,3315,800,87250,0.643798
2399717,3120,400,57800,0.564075
1902098,3500,500,52800,0.680376
7334117,2975,600,38300,0.760595
8210813,4775,400,59250,0.734277
3135578,3100,600,82450,0.85388
7519009,5235,700,60250,0.558771
6278767,2330,800,45000,0.767556
1180245,4265,900,55800,0.498959
5538627,5602,1700,89200,0.531028
3516725,3615,2400,79700,0.743789
7487500,7240,600,66450,0.483506
9625138,4977,1900,71400,0.387448
1926863,2500,800,68750,0.894527
4731944,5205,2100,94100,0.554898
9249527,4705,900,54400,0.480461
6912266,3090,900,47650,0.705132
5983419,4080,1100,53700,0.864976
5730420,3610,800,52150,0.549734
6866960,1705,600,53650,0.483936
6936922,3630,1000,73300,0.600614
8601108,1650,900,72150,0.661126
4072818,2580,700,53000,0.582189
6512955,2395,600,35950,0.7082
4749538,4120,1700,92550,0.542922
1616484,4680,1900,69350,0.562986
3593379,3065,700,61800,0.702795
8504901,6095,900,59700,0.65462
8746217,6525,700,82450,0.722685
5180861,1640,1100,79500,0.486512
6509634,4400,400,46250,0.746101
7802974,5046,700,72100,0.474132
6858922,3115,900,82600,0.6766
4605763,1865,800,74250,0.522731
2616373,4615,2200,96350,0.637684
8319141,1585,700,56500,0.822486
9439146,4195,700,47850,0.696573
8941541,6640,1900,93050,0.212001
4860671,3555,850,60750,0.807367
3022673,3275,600,70850,0.481356
8612167,2610,700,60900,0.848965
8846971,1810,900,68300,0.504196
5681476,2550,700,54050,0.543164
1364797,4135,450,36100,0.577787
7044606,4665,700,73150,0.631603
7602638,3500,1900,75250,0.737698
2042923,5075,1100,63200,0.685728
7049079,6090,600,69100,0.805673
1307366,3420,600,42700,0.468394
7288498,3715,800,66850,0.477052
5459055,2500,400,40100,0.740564
1454313,4940,400,70600,0.368758
3594726,2470,700,46050,0.398707
6366264,2056,600,47700,0.812572
4826856,5060,400,75200,0.698218
2463568,2155,1000,67350,0.656428
8244107,2590,1100,70900,0.517234
9589346,7843,500,32000,0.464516
4201462,6250,1600,74950,0.602427
3834882,3210,550,42550,0.470296
7128024,1695,450,40450,0.77458
1408012,3155,1000,54550,0.74453
1646108,3060,400,44200,0.835473
7971460,3255,700,52400,0.628023
8455029,6145,500,66150,0.803663
2055383,5155,400,37550,0.444829
4338186,3927,600,87650,0.647406
6773240,5045,600,71850,0.854633
3776922,5190,1050,78250,0.683578
7400255,4535,1000,50150,0.576549
2838666,3540,600,75050,0.78015
6481003,1675,1200,68450,0.583792
1696056,5085,800,50550,0.440115
1866405,3826,800,51900,0.553087
4137058,3665,700,49050,0.393818
8965813,2155,500,57900,0.670439
7224333,6695,600,38400,0.741456
2879481,3110,600,72450,0.643951
6975384,2315,600,79700,0.873663
5070275,1840,900,43850,0.467888
2621661,8085,500,85500,0.615053
9826687,3535,1200,60800,0.632604
3162880,1780,600,74600,0.66811
9668079,5230,600,74400,0.580196
3785348,2735,600,77050,0.46674
1807628,5035,1100,61000,0.560059
8611759,4605,1350,81750,0.5238
8370508,2535,600,81550,0.58253
8863408,2570,1100,69200,0.895823
8388081,1825,400,50050,0.752555
7331510,5090,899,75000,0.638556
2360136,5290,900,70900,0.561738
8639051,2705,1100,69850,0.826768
3496985,1835,1200,80100,0.598172
8640112,3035,400,50700,0.673656
5360179,2665,800,50100,0.532951
8975039,1735,900,47550,0.459443
7325985,1710,1100,50250,0.544442
9216838,6775,400,63000,0.748852
4846138,2387,1100,66250,0.72381
8469936,3005,2800,75300,0.865103
4931298,3200,1100,61950,0.486268
4485911,3090,1600,84300,0.764581
9332113,3265,400,45150,0.645295
5525200,2525,700,69250,0.77714
8672713,2970,2400,38200,0.417812
6618312,6220,1900,78800,0.782872
6966301,3695,800,63400,0.654883
8520485,2475,600,75400,0.88722
2312923,3240,800,56300,0.780371
5317862,2681,400,61700,0.854921
2953509,3200,1199,48050,0.535802
2316328,3270,1000,81500,0.490016
7610495,1735,550,68500,0.423742
8457467,5015,1700,72900,0.649548
9739908,1755,1600,74100,0.837517
8690683,2555,400,40700,0.304663
6138259,3530,600,72650,0.850858
8515320,5165,1100,62600,0.675379
2631946,3605,600,44350,0.675407
4781295,5120,1050,72650,0.566757
3923335,3585,400,74800,0.549722
5661342,5095,700,57050,0.458705
1829815,4035,600,70150,0.742351
2268523,5090,1100,24450,0.469565
2413354,2585,1100,48050,0.677374
1786115,3085,850,62350,0.439332
6293293,5085,2200,89250,0.355664
8554187,5050,500,46100,0.828083
6144551,7165,2800,84300,0.675077
4121607,2775,700,50900,0.842774
5553336,5165,1900,67600,0.473027
4929011,2525,400,42300,0.651531
6662483,6295,1900,64200,0.65359
4680480,5745,1100,88800,0.507785
8339502,2805,1100,65250,0.638116
7280553,8500,600,78000,0.69803
8686990,4720,400,66850,0.861174
9156864,2190,600,61600,0.730398
6714142,2670,701,58200,0.55561
8849461,1960,1100,62700,0.708415
9191890,2735,600,52100,0.559554
9555945,1525,900,69450,0.802808
5498613,2580,500,55200,0.636403
9269715,5715,1200,83350,0.410482
9037745,5180,700,82700,0.60906
5022909,3090,1200,41350,0.476964
4463224,3605,1100,78100,0.802041
8723737,3380,700,31250,0.611362
6244863,3760,800,68350,0.665664
5223390,3991,700,95000,0.713097
1943001,3135,800,75800,0.493627
5920237,2555,900,68200,0.611118
6161205,5115,800,62050,0.518676
1625621,3740,1200,47250,0.599027
8664431,2370,500,66050,0.593065
7453606,5260,900,52850,0.76984
1277641,1545,1100,74700,0.683798
1853932,2635,600,59400,0.513235
8485488,3045,1900,48450,0.756096
3225964,2825,1000,68600,0.659339
8878509,5031,600,52700,0.614071
7482591,8672,800,75250,0.771293
9302747,5065,700,56450,0.69104
8772327,5265,600,39800,0.416241
5735422,1845,400,46650,0.657385
4735787,3550,1000,50600,0.574466
2599575,4630,1600,98950,0.314444
9044307,9005,3300,67950,0.726237
5434740,6145,1900,85950,0.48758
1726258,5035,400,70500,0.616123
2279687,1745,400,69800,0.601281
8147927,1710,800,61300,0.690561
3628124,3665,800,46500,0.579952
7123147,3035,3100,61750,0.873007
3681859,3270,2800,72400,0.565836
4840621,6500,600,32900,0.397603
2342195,2785,2500,70400,0.670878
7504245,5150,1200,83850,0.427223
2123018,4705,800,42900,0.597544
7785568,2250,600,77100,0.633881
9140636,7606,3000,70800,0.804516
5281720,3485,900,70500,0.5477
6024191,3000,600,44250,0.856517
1395813,1670,700,55900,0.595905
9891158,3025,800,63600,0.570907
7207529,3080,2100,80850,0.655771
7248231,3575,1100,69600,0.667731
6862009,2630,1200,64250,0.712202
3311057,5280,800,52700,0.525386
5512161,3165,800,31650,0.403431
3401795,1625,2300,56200,0.518609
6960539,2225,500,56700,0.698213
3253691,3867,900,69500,0.559021
8736434,2290,1000,82300,0.542928
7777780,2095,600,51900,0.588429
9558558,7190,3200,99200,0.816867
8391801,3290,800,74500,0.468245
5573435,3280,400,55600,0.823456
9419342,1645,1100,62250,0.74299
2649875,5220,800,85350,0.678162
8751717,1660,400,62450,0.6438
2525033,5445,1200,71350,0.630468
5116647,1679,500,53000,0.411257
8937070,3745,700,79350,0.521497
6465120,3035,800,47300,0.78115
7477051,4545,1100,43900,0.53323
5500736,3535,1100,74600,0.777237
9543694,3220,900,51750,0.549823
6773866,2000,600,72350,0.808702
5710171,2130,700,67000,0.729568
4858950,3120,400,44900,0.73933
7870411,2255,700,68750,0.7112
3404566,5075,800,60800,0.603286
8825004,2320,500,61500,0.493294
3728853,6765,500,54900,0.591001
9862297,4505,900,72300,0.723821
7375996,3530,1200,76100,0.714041
5603005,3055,600,41850,0.811015
7459565,4745,1600,82150,0.294884
8868673,2180,700,48550,0.607116
1240717,5060,900,87900,0.583986
1684145,3545,900,60500,0.658966
9158796,2570,1100,69300,0.837255
3871028,3100,600,65050,0.436052
8110028,5170,1600,90750,0.445513
5005933,1145,525,58550,0.709845
2050742,4990,1300,82550,0.591735
7146815,4025,900,36950,0.524807
3952149,2170,900,48100,0.706852
4986994,1550,800,47650,0.390925
7060498,2680,800,49800,0.492765
2219513,5340,700,67350,0.579194
8386162,4120,900,55400,0.689331
5935313,4045,2900,73500,0.378209
8586074,3715,400,75050,0.526171
3732857,2030,800,66000,0.584774
6451509,2030,600,73500,0.788157
4242167,4240,500,73800,0.802888
4801184,3825,700,88050,0.624763
9168748,6630,900,75950,0.90701
6296731,1990,400,64550,0.384511
7304073,2265,800,52050,0.847606
1731378,3985,700,68350,0.777676
1438409,2675,700,42650,0.725689
2704810,2145,1000,65550,0.647755
7532901,2240,600,51450,0.822327
2723171,1595,650,69400,0.606993
4694549,2645,900,50750,0.641892
1951427,5035,1350,92250,0.575472
2071398,3015,1200,71550,0.377209
9935421,3035,900,49050,0.671346
1693036,5285,400,35550,0.62225
2103574,4515,800,46900,0.868836
4232497,4550,1050,63450,0.657073
2201718,4500,600,70750,0.614362
3730256,3110,500,65700,0.862626
1268373,2635,600,37650,0.542041
6134481,4270,700,58450,0.560327
7378778,2045,1100,48750,0.690806
8497364,8900,2800,71700,0.621791
2665699,4645,1000,65650,0.884383
9673287,4650,400,77200,0.635576
6015713,3550,1100,52250,0.463685
7037689,5290,650,61300,0.68893
5154480,3295,500,31700,0.475014
4624701,6115,1100,55050,0.394451
5750397,4585,700,34850,0.7728
8603874,1625,900,80800,0.701134
7641807,1640,500,54300,0.777215
3024822,1510,700,77150,0.495197
5275131,6775,1200,60550,0.625171
3468504,2175,600,41000,0.836421
5423375,3728,1100,77750,0.368936
9406280,5000,400,83300,0.799137
1244977,5030,1100,70800,0.799803
2776923,5285,400,52650,0.74679
2717404,3065,1200,69100,0.769489
4248044,6630,600,64650,0.680722
9771225,3195,1100,66300,0.366435
9305215,5220,1100,73650,0.496372
5072067,1870,500,47400,0.598969
2485790,3745,400,49650,0.612408
5462238,4130,900,44600,0.465941
2391887,2040,600,49950,0.654286
6853166,5045,400,62700,0.697765
2721956,2880,600,45150,0.477979
5922629,3215,1100,72800,0.625399
1945345,3755,2700,71850,0.687099
7140214,2025,400,73650,0.701844
3272202,3625,1200,48100,0.533762
8925322,3400,900,34450,0.476456
4398814,2075,800,59700,0.654772
5453039,1985,1200,63600,0.504079
6329147,3065,600,33200,0.563278
9042788,5155,1100,66500,0.697574
1434108,5145,1100,82200,0.524042
5001640,4550,850,84450,0.760798
2917548,6745,1200,59700,0.571023
5975891,5120,800,69000,0.630308
8752059,3010,800,52700,0.553162
2385728,3215,600,53450,0.373486
4301417,1540,400,66550,0.754161
6509913,1530,900,43150,0.540455
4214217,3090,600,45250,0.685989
2655551,3955,500,43500,0.609633
6948611,2990,1100,61600,0.624287
4176137,2335,400,93600,0.746397
5012758,3835,400,59700,0.617946
4203470,3515,500,63150,0.767963
2849543,3710,900,62500,0.725098
8728325,1770,600,78150,0.543118
1988488,3155,500,87200,0.569719
8788200,1875,800,54650,0.587345
3663970,5210,400,43250,0.539847
5093972,5035,1000,69050,0.831292
7382781,1635,1200,49350,0.777116
3665372,5280,400,51250,0.584013
3827971,6185,1800,61200,0.739986
5626214,3545,1600,83700,0.764842
6214480,5020,1000,52800,0.782122
3695098,3670,400,62850,0.754994
4749865,3465,900,45900,0.457404
8413868,1855,1100,81150,0.508912
8743125,3070,700,64050,0.378018
9898593,1970,600,67150,0.473424
1963747,2135,800,63000,0.68208
9773694,2320,800,65100,0.547316
4263800,4245,800,39350,0.541868
9936354,1635,900,49550,0.501006
7683918,4530,400,81300,0.730498
7305901,5275,1100,64450,0.659372
1800332,1825,900,61550,0.765589
2732402,3195,500,69950,0.903645
8275469,4515,1100,74500,0.558721
2467148,3130,800,75750,0.422432
2626694,3265,600,48450,0.492358
5815425,4285,700,80800,0.670376
7981115,4775,1600,67950,0.645649
9041606,3175,400,60500,0.456291
4441519,4540,400,58900,0.762753
8768298,6155,2000,84950,0.682511
9948103,2675,800,66050,0.852489
3728671,1800,400,65850,0.734158
5855099,2010,450,38400,0.644875
1672770,2455,600,54450,0.783008
9174934,4280,600,43250,0.645826
3891162,2665,800,82050,0.622118
6325426,1705,900,70600,0.596418
7831541,2225,450,73150,0.570324
1530950,3812,400,67950,0.390952
3105184,5791,1800,68400,0.757126
7610435,2630,2900,69200,0.889979
6416334,2326,450,43200,0.776574
1520324,3105,1350,89900,0.457308
9673265,5255,899,77350,0.548794
6047684,5265,1900,68600,0.470366
7672501,2755,700,80600,0.561299
4071247,1640,900,70500,0.738917
1341234,3295,550,73700,0.566317
7914012,5280,400,49650,0.589286
8514437,5041,950,69900,0.888283
3100310,3620,400,63750,0.501221
7909069,4795,700,28900,0.776934
4143217,2828,1100,56800,0.576221
2467118,2745,1700,36050,0.577037
6760689,2600,800,75150,0.556701
3174059,3170,1100,63200,0.609237
6109559,2775,1100,61800,0.409111
1914997,6595,600,43100,0.421467
6882929,2665,1100,49050,0.551659
4725309,1760,1000,76750,0.680086
3718933,5090,600,75850,0.391081
4988855,9110,4800,66850,0.490336
1964442,3695,700,52600,0.58792
8227931,5135,1100,93850,0.665841
6559671,3200,1600,72200,0.650596
5970156,5275,700,63150,0.601935
3262197,3045,400,36950,0.592515
6473097,3400,700,89400,0.762645
4447865,2075,500,67000,0.528565
9943342,2340,450,66750,0.647002
3018407,2085,400,51400,0.780187
2573431,2725,800,78950,0.748367
9647119,4640,800,67200,0.454205
2540402,5010,400,35900,0.698432
9113589,2515,900,57750,0.481612
3043391,6140,600,52000,0.451362
6411303,5145,1200,54350,0.510212
5646234,2065,900,62900,0.82401
3727284,6795,2900,34000,0.536869
7687628,6530,900,67050,0.625135
4375243,4125,1800,67350,0.727366
7154524,3290,600,60350,0.6765
1877044,5010,2900,78450,0.593802
4268326,2247,400,48200,0.758416
6496745,3660,800,83250,0.74729
2976090,1765,400,48300,0.451005
3259066,3105,550,43800,0.743902
1203331,9160,3000,77200,0.546657
6324098,3100,900,51750,0.739722
4073952,3075,1100,60250,0.635255
3305968,3130,900,56250,0.625535
6104387,1905,600,80550,0.890673
7785029,4075,700,70350,0.812818
9732543,6260,1150,71850,0.410606
2856902,2540,700,78550,0.717963
9997079,3200,800,60900,0.299665
8636624,3750,1100,79800,0.661704
5250474,5105,800,57450,0.662076
8673675,5100,900,57450,0.438961
5679860,6055,900,77800,0.426252
2982066,4548,600,58850,0.392055
7467114,1735,600,49350,0.59068
7184982,3150,400,64100,0.517386
4262326,3510,500,43650,0.637926
4369126,3755,1200,46950,0.520195
1181852,3270,650,75150,0.692152
4898709,2212,1000,42400,0.369961
1416638,1645,700,46800,0.754553
3669963,4120,5100,77050,0.712171
8417064,5040,1600,84000,0.769082
8241246,4170,700,36150,0.428484
6762758,3667,3200,79050,0.693209
8550763,1981,800,56150,0.544645
4413253,3685,700,85650,0.704484
5323214,6120,3300,79950,0.695973
3046633,2627,600,32950,0.540413
9968444,4998,1450,78950,0.662163
7918365,1710,600,85100,0.772847
5229281,3570,550,71050,0.846203
6601644,2690,600,45850,0.440984
2127887,3025,2400,77900,0.795368
4561918,2447,500,35250,0.398487
8175089,5025,600,57900,0.276641
8407618,4475,450,25500,0.608565
6876545,1680,1600,52350,0.718835
8843218,3165,400,47550,0.71718
8209829,2540,700,44800,0.428949
2442752,3545,1700,87350,0.754987
1725780,5235,400,66600,0.694797
2458523,3330,1100,75550,0.806008
9353906,3015,2550,72650,0.540598
7783492,2030,700,79350,0.795926
1296947,3615,2700,65500,0.806516
9122874,2180,1000,70900,0.535444
5820925,7200,3000,85050,0.643266
2243954,2180,600,58600,0.581111
2358443,3790,800,76850,0.690699
7427648,3540,600,38600,0.700263
4477135,2750,400,49800,0.427138
6243853,5250,1400,89050,0.583966
5203544,5290,550,63650,0.798932
6679127,1530,400,42400,0.524411
9750694,6180,1200,82650,0.690163
6233109,2575,600,39600,0.552741
2078276,8802,1350,84250,0.744337
6707064,3650,700,75000,0.606212
4720692,3760,1200,61350,0.646847
2349475,6210,600,35100,0.623982
4880323,5155,1900,88100,0.803476
2954180,5270,700,74900,0.86313
6239886,3165,700,58900,0.514946
1221421,2150,500,45750,0.426954
5699032,4585,400,71650,0.80395
1274646,1645,600,33300,0.668896
7614340,3210,700,68050,0.65169
2396266,3555,400,39250,0.690727
8597490,2385,400,84000,0.495569
1288861,2065,700,57350,0.789672
4475873,5290,1200,43400,0.791958
5048594,3210,600,48950,0.668491
9839875,1910,900,65000,0.584032
4752068,3205,700,54100,0.768475
5679333,5020,800,65350,0.808413
6228508,3280,1000,67750,0.679647
8498876,2595,4900,40800,0.666105
9050242,6050,3200,70500,0.781501
1777385,3705,1200,52150,0.451547
3818045,3610,800,47950,0.834133
9356500,1665,800,49900,0.633709
6532883,3350,1400,55850,0.562897
5464388,5530,800,87600,0.694848
9372543,1880,550,40550,0.555767
7622403,4627,1050,78350,0.65076
2757716,1530,600,79600,0.62383
4239965,5200,1100,61300,0.604041
1674445,3135,700,46750,0.506547
9751257,2290,1000,64600,0.550872
2298472,1975,500,62350,0.732003
8962905,1805,1200,45200,0.463226
6018851,4530,900,71250,0.763011
1828635,2610,800,48800,0.553665
3053189,2720,1100,63100,0.689221
5995164,4765,600,67350,0.618245
1353918,3335,950,74700,0.754507
3452404,5925,1600,90950,0.616224
